Causa - CID-BR-10,<1,1 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais,Total,tipologia,sexo,ano,estado
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,2.407480806212475,0,0.36913990402362495,0.7382798080472499,0.7382798080472499,0.4152823920265781,0,1.6107923084667266,0.3848479850459069,2.3490721165139767,2.6367136001687492,0.796757416605448,4.350577440278437,1.149096798009026,6.2700285147201225,5.816750002796515,7.0516578724513055,31.662701153836313,68.7474579272497,IA,F,2018,Paraiba
032-052 NEOPLASIAS,0,0.36913990402362495,0.36913990402362495,0.7382798080472499,0.7382798080472499,0,1.3289036544850499,4.026980771166817,4.233327835504976,9.396288466055907,9.040160914864284,13.943254790595343,13.44723936086062,19.151613300150437,24.29636049454048,22.103650010626758,25.464320094963053,45.46439140038036,194.11133051833585,IA,F,2018,Paraiba
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.4012468010354125,0.36913990402362495,0,0,0,0.4152823920265781,0,0,0,0.3915120194189961,0,0,0.3955070400253124,0.7660645320060173,0,0,0.3917587706917392,5.277116858972718,8.407628318200398,IA,F,2018,Paraiba
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0.36913990402362495,0,1.1074197120708749,0,0.4429678848283499,0.4026980771166817,1.9242399252295348,2.3490721165139767,4.143407085979464,1.5935148332108957,8.305647840531561,9.192774384072209,12.931933811610254,13.184633339672096,23.89728501219609,60.48387784514885,140.32861177220445,IA,F,2018,Paraiba
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0.4026980771166817,0,0.3915120194189961,0.3766733714526785,1.195136124908172,1.1865211200759374,0.38303226600300866,0,0,0,3.247456528598596,7.18302950757407,IA,F,2018,Paraiba
060-063 DOENÇAS DO SISTEMA NERVOSO,0,0.36913990402362495,0.7382798080472499,0.7382798080472499,0,0.8305647840531561,0,1.6107923084667266,0.7696959700918138,0.3915120194189961,2.260040228716071,0.398378708302724,1.5820281601012494,1.149096798009026,1.5675071286800304,0.7755666670395353,2.3505526241504353,19.078807105516756,34.61024202266464,IA,F,2018,Paraiba
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0.802493602070825,0.36913990402362495,0,0,0.36913990402362495,0.8305647840531561,2.21483942414175,2.013490385583409,6.542415745780417,5.872680291284942,12.053547886485717,13.943254790595343,18.193323841164368,23.748000492186545,38.012047870490754,42.268383353654684,48.18632879508393,231.78720972872472,447.20686079934785,IA,F,2018,Paraiba
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0.4012468010354125,3.3222591362126246,0,0.36913990402362495,0,0,0.4429678848283499,0.8053961542333634,0.3848479850459069,0.7830240388379922,2.260040228716071,1.99189354151362,4.746084480303749,4.213354926033096,8.22941242557016,15.12355000727094,28.990149031188707,101.0770844526313,173.14045099744493,IA,F,2018,Paraiba
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0.36913990402362495,0.36913990402362495,0.36913990402362495,0,0,0,1.9242399252295348,1.1745360582569884,0.753346742905357,1.5935148332108957,2.3730422401518747,4.213354926033096,4.702521386040092,5.428966669276748,6.659899101759567,19.484739171591578,49.4155807665266,IA,F,2018,Paraiba
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38303226600300866,0,0.7755666670395353,1.5670350827669566,4.46525272682307,7.19088674263257,IA,F,2018,Paraiba
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0,0.3848479850459069,0,1.1300201143580355,0.398378708302724,0.3955070400253124,0.7660645320060173,0.39187678217000765,0,1.5670350827669566,8.93050545364614,13.964235698321101,IA,F,2018,Paraiba
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0.4012468010354125,0.7382798080472499,0.36913990402362495,0,0.36913990402362495,0,0.4429678848283499,0,0,0.7830240388379922,1.5066934858107137,1.195136124908172,1.5820281601012494,3.4472903940270783,5.0943981682101,3.877833335197676,3.9175877069173923,22.73219570019018,46.45696141615881,IA,F,2018,Paraiba
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0.36913990402362495,0.4152823920265781,0.4429678848283499,1.2080942313500451,0.7696959700918138,0,0,0,0,0,0,0,0,0,3.2051803823204112,IA,F,2018,Paraiba
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,21.266080454876867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.266080454876867,IA,F,2018,Paraiba
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",6.4199488165666,0.7382798080472499,0,0,0,0,0,0,0,0.3915120194189961,0,0,0,0,0,0,0,0,7.549740644032846,IA,F,2018,Paraiba
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,F,2018,Paraiba
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,1.5854141894569953,1.1074197120708749,1.1074197120708749,0,2.2148394241417497,3.691399040236249,3.691399040236249,2.953119232189,4.4296788482834994,2.2148394241417497,3.3222591362126246,1.845699520118125,0.7382798080472499,2.5839793281653742,1.1074197120708749,0.7382798080472499,4.060538944259875,9.966777408637874,47.358762288386494,IA,F,2018,Paraiba
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0.3842750600429781,0.39379619532291277,0,0,1.0905125408942202,2.059857021689083,1.5578750584203143,2.827254735651682,5.011951576837072,7.841887934520235,10.819258279737936,9.2973184576238,13.015908137049852,19.316253527050094,25.338047598727503,24.257443652545128,29.309056155269385,79.89374430036321,232.4144402317454,IA,F,2021,Paraiba
032-052 NEOPLASIAS,0.3842750600429781,0.39379619532291277,1.0385833722802096,0,0.3635041802980734,0.41197140433781654,0,3.2311482693162086,9.252833680314595,10.586548711602317,11.978464523995568,14.503816793893128,20.28950386069537,18.157278315427085,24.581687968914753,23.48736607627385,21.418156421158397,43.760895119294446,203.8398299531677,IA,F,2021,Paraiba
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0,0.3635041802980734,0,0,0,0.40389353366452596,0.7710694733595496,0.39209439672601176,0,0.37189273830495195,0.3828208275602899,0,0,1.5401551525425476,0.7515142603915226,3.2118088160950045,8.188753378942478,IA,F,2021,Paraiba
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",1.1528251801289344,0,0,0.7270083605961468,0,0,0,1.6155741346581036,0.7710694733595496,1.960471983630059,4.636824977030543,4.462712859659424,6.507954068524929,8.499151551902038,12.479933891910564,17.326745466103667,18.4120993795923,69.85684175006634,148.4092130771626,IA,F,2021,Paraiba
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0,0.7710694733595496,0,0.38640208141921195,0.7437854766099039,0.7656416551205798,0.7726501410820035,0.7563596298127614,0.38503878813563697,1.127271390587284,4.416237122130631,10.124455758257561,IA,F,2021,Paraiba
060-063 DOENÇAS DO SISTEMA NERVOSO,0.3842750600429781,0.7875923906458255,0,0.7270083605961468,0.7270083605961468,0,0,0,0.3855347366797748,0.39209439672601176,0.38640208141921195,0.37189273830495195,0.3828208275602899,0.7726501410820035,1.5127192596255226,3.8503878813563697,6.3878712133279425,22.8841378146769,39.95239526264008,IA,F,2021,Paraiba
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0.3842750600429781,0,0,0,0.7270083605961468,0.8239428086756331,1.168406293815236,2.423361201987156,3.4698126301179735,4.705132760712141,9.273649954061087,11.15678214914856,21.820787170936523,22.020529020837103,31.388924637229607,53.52039155085355,51.10296970662355,241.2871373091371,455.2731106147744,IA,F,2021,Paraiba
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0,2.362777171937477,0.5192916861401048,0,0,0,0.7789375292101572,0,0.3855347366797748,3.1367551738080945,5.023227058449755,3.347034644744568,4.211029103163189,6.953851269738032,11.345394447191422,15.78659031356112,18.787856509788067,120.04135450155077,192.67963414596255,IA,F,2021,Paraiba
078-082 DOENÇAS DO APARELHO DIGESTIVO,0.7685501200859562,0,0,0,0.7270083605961468,0,0.7789375292101572,0.40389353366452596,0.7710694733595496,1.1762831901780353,1.93201040709606,2.6032491681346634,3.8282082756028983,1.9316253527050091,3.025438519251046,5.775581822034555,5.260599822740659,16.059044080475015,45.041499655134274,IA,F,2021,Paraiba
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0.8077870673290519,0,0,0,0,0.3828208275602899,0,1.1345394447191421,0.7700775762712739,0.3757571301957613,5.219189326154381,8.6901713722299,IA,F,2021,Paraiba
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0.3842750600429781,0,0,0,0,0,0.3894687646050786,0,0.3855347366797748,0.39209439672601176,0.7728041628384239,0,0.7656416551205798,0,0.3781798149063807,0.7700775762712739,1.503028520783045,4.014761020118755,9.755865708092301,IA,F,2021,Paraiba
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0.3842750600429781,0,0,0.3635041802980734,0.3635041802980734,0.8239428086756331,0,0.40389353366452596,1.1566042100393243,1.1762831901780353,0.7728041628384239,0.37189273830495195,2.679745792922029,1.9316253527050091,4.916337593782949,5.00550424576328,7.139385473719464,25.29299442674816,52.78229694998091,IA,F,2021,Paraiba
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0.3635041802980734,1.2359142130134495,0.3894687646050786,0.8077870673290519,0.7710694733595496,0.39209439672601176,0,0,0,0,0,0,0,0,3.959838095331215,IA,F,2021,Paraiba
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,18.060927822019977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38503878813563697,0,0,18.445966610155615,IA,F,2021,Paraiba
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",6.14840096068765,0.39379619532291277,0.5192916861401048,0,0,0,0,0,0,0,0,0,0,0.38632507054100174,0,0,0,0.802952204023751,8.25076611671542,IA,F,2021,Paraiba
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,F,2021,Paraiba
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.7584376185058779,0.3635041802980734,1.4540167211922934,1.4540167211922934,4.362050163576881,3.2715376226826605,2.9080334423845877,3.6350418029807336,5.089058524173028,3.6350418029807336,3.2715376226826605,3.2715376226826605,2.9080334423845877,1.4540167211922934,3.9985459832788077,1.4540167211922934,2.9080334423845877,12.359142130134492,58.555602285899546,IA,F,2021,Paraiba
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0.4083642609207413,0.3999015626922603,0,0.36913990402362495,0.4026980771166817,2.0764119601328908,1.251865761471424,1.206296472077203,2.0388541210607194,4.828349944629014,4.010080971767436,4.5265024296667455,3.153557189124905,4.315317858409514,2.0054235170514243,7.0807745226349885,6.457680876285527,20.829252964559515,65.36047239362462,IA,M,2018,Paraiba
032-052 NEOPLASIAS,0,0.3999015626922603,0.7382798080472499,1.845699520118125,0.4026980771166817,0.8305647840531561,0.8345771743142826,2.412592944154406,4.485479066333582,4.828349944629014,9.223186235065103,13.579507289000235,19.315537783390035,23.14579578601467,24.466166908027365,34.223743526069114,32.28840438142765,60.88550866563551,233.90599345608845,IA,M,2018,Paraiba
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0,0,0.4026980771166817,0,0,0.8041976480514685,0,0.8047249907715024,0,0.82300044175759,0.7883892972812261,0.39230162349177394,0.40108470341028474,1.1801290871058314,0.8072101095356908,5.607875798150641,12.01161177667269,IA,M,2018,Paraiba
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0.4083642609207413,0.3999015626922603,0,0,0.4026980771166817,0,0.8345771743142826,1.206296472077203,2.0388541210607194,1.6094499815430046,5.614113360474411,3.703501987909155,4.730335783687357,11.769048704753219,9.626032881846834,16.52180721948164,13.3189668073389,37.25231780200068,109.4362661972171,IA,M,2018,Paraiba
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0.8345771743142826,2.412592944154406,1.6310832968485751,2.414174972314507,4.010080971767436,3.2920017670303605,0.7883892972812261,0.7846032469835479,1.2032541102308543,1.9668818118430527,1.6144202190713814,3.60506301309684,24.557122824936467,IA,M,2018,Paraiba
060-063 DOENÇAS DO SISTEMA NERVOSO,0,0.3999015626922603,0,1.4765596160944996,0.4026980771166817,0.4152823920265781,0.4172885871571413,0.8041976480514685,0.8155416484242877,0.8047249907715024,1.6040323887069743,0.82300044175759,1.1825839459218392,0.7846032469835479,0.8021694068205695,2.360258174211663,2.4216303286070726,15.221377166408883,30.735849621752557,IA,M,2018,Paraiba
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,1.199704688076781,1.1074197120708749,0.7382798080472499,1.2080942313500451,0.8305647840531561,1.6691543486285647,5.62938353636028,9.786499781091452,12.473237356958284,15.23830769271626,24.27851303184891,33.506545134452104,32.561034749817246,48.130164409234176,53.892561644499615,56.50470766749835,175.84696252772358,474.60113510442693,IA,M,2018,Paraiba
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0.8167285218414826,0.3999015626922603,0.36913990402362495,0,0.8053961542333634,0.8305647840531561,1.6691543486285647,2.412592944154406,3.6699374179092943,2.816537467700258,2.807056680237205,6.58400353406072,6.701309026890422,6.6691275993601575,12.834710509129115,14.554925407638585,22.198278012231494,81.71476163019504,167.85412550497915,IA,M,2018,Paraiba
078-082 DOENÇAS DO APARELHO DIGESTIVO,1.633457043682965,0,0,0,0,0.4152823920265781,0.8345771743142826,3.6188894162316085,4.893249890545726,5.633074935400518,6.416129554827898,6.58400353406072,8.278087621452874,9.80754058729435,9.626032881846834,5.113892710791935,5.24686571198199,12.0168767103228,80.11796016478108,IA,M,2018,Paraiba
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0.4083642609207413,0,0,0,0,0,0,0,0,0,0.8020161943534873,0,0,0,0.8021694068205695,0.7867527247372208,0.8072101095356908,0.80112511402152,4.40763781038923,IA,M,2018,Paraiba
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0,0.40777082421214383,0,0,0,0.7883892972812261,0,0.40108470341028474,0,0.8072101095356908,3.2045004560860804,5.608955390525425,IA,M,2018,Paraiba
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0.4083642609207413,0,0,0,0,0.4152823920265781,0,0,1.6310832968485751,0.4023624953857512,0.8020161943534873,2.057501104393975,1.9709732432030658,3.138412987934192,4.010847034102848,7.86752724737221,5.650470766749836,26.43712876271016,54.79196978600142,IA,M,2018,Paraiba
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,26.13531269892744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.13531269892744,IA,M,2018,Paraiba
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",8.98401374025631,1.199704688076781,1.1074197120708749,0,0,0,0,0,0,0,0.4010080971767436,0.411500220878795,0,0.39230162349177394,0,0,0.8072101095356908,0,13.303158191486968,IA,M,2018,Paraiba
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,M,2018,Paraiba
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.3963535473642489,0,1.4765596160944996,2.2148394241417497,26.578073089700997,34.330011074197124,25.47065337763012,25.101513473606502,28.792912513842747,24.363233665559246,19.195275009228492,16.611295681063122,11.44333702473237,5.537098560354375,11.44333702473237,5.537098560354375,6.644518272425249,10.335917312661499,255.47202722768904,IA,M,2018,Paraiba
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,3.1527210808479635,0.3635041802980734,0.3635041802980734,0,0.43620501635768805,2.733012911129959,4.075652930614762,8.547260455657401,9.862026456782512,11.806615776081424,15.48931701603457,19.040098271474942,18.43187684113565,19.598458924597377,19.220283533260627,27.24275258525296,30.88082763460944,78.54859950266591,269.79271729709933,IA,M,2021,Paraiba
032-052 NEOPLASIAS,0,0.7270083605961468,0.3635041802980734,0.5089058524173027,0.43620501635768805,1.5617216635028333,1.6302611722459046,1.70945209113148,4.520095459358652,5.059978189749182,9.929049369252931,12.43434989157548,19.216212025864817,23.598144419413178,30.203302695123856,35.80476054061818,30.88082763460944,64.66374605522498,243.2475246173401,IA,M,2021,Paraiba
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.39409013510599533,0,0,0,0,0,0,0.4273630227828701,0.4109177690326047,0.4216648491457651,0.39716197477011717,0,1.1765027770937646,0.7999370989631585,1.1767520530567734,0.389182179789328,0.3908965523368284,3.9671009849831265,9.951569397060332,IA,M,2021,Paraiba
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0.7270083605961468,0,0.43620501635768805,1.1712912476271253,1.2226958791844287,1.2820890683486101,1.6436710761304185,2.9516539440203555,4.765943697241407,7.771468682234673,7.843351847291764,9.199276638076324,8.237264371397414,15.956469371362452,19.153931064504587,40.06771994832957,122.43004021270296,IA,M,2021,Paraiba
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,1.2226958791844287,1.2820890683486101,2.8764243832282324,3.373318793166121,0.7943239495402343,1.554293736446934,3.9216759236458816,2.3998112968894754,1.5690027374090307,0.389182179789328,0,3.570390886484814,22.953208834133086,IA,M,2021,Paraiba
060-063 DOENÇAS DO SISTEMA NERVOSO,0.39409013510599533,0.7270083605961468,0.3635041802980734,0,1.3086150490730641,0.7808608317514167,0,0.8547260455657402,1.232753307097814,2.108324245728826,1.1914859243103517,2.7200140387821348,2.353005554187529,0.3999685494815792,0.7845013687045156,3.5026396181039523,6.645241389726083,15.074983742935885,40.44172234144911,IA,M,2021,Paraiba
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3999685494815792,0,0,0,0,0.3999685494815792,IA,M,2021,Paraiba
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0.7881802702119907,0.7270083605961468,0,0,0.43620501635768805,1.9521520793785425,1.6302611722459046,4.700993250611572,9.451108687749908,14.758269720101783,13.10634516741387,22.537259178480546,27.059563873156584,36.3971380028237,51.38483965014576,49.42613683324467,53.16193111780867,177.32941402874576,464.8468064090731,IA,M,2021,Paraiba
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,2.3645408106359724,1.0905125408942202,0.7270083605961468,0.5089058524173027,0.43620501635768805,0.39043041587570837,1.2226958791844287,2.1368151139143507,3.287342152260838,2.9516539440203555,3.574457772931055,5.440028077564271,6.666849070197999,11.199119385484218,17.6512807958516,17.51319809051976,19.153931064504587,92.03674285160852,188.35171719481903,IA,M,2021,Paraiba
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0,0,0,0.7808608317514167,0.4075652930614762,3.846267205045831,6.98560207355428,8.854961832061067,7.943239495402345,10.102909286905074,11.372860178573058,6.799465341186847,6.276010949636125,7.78364359578656,6.645241389726083,12.29801305344769,90.09664052613785,IA,M,2021,Paraiba
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0.39043041587570837,0,0,0,0,0,0,0,0.3999685494815792,0.3922506843522578,0.778364359578656,1.1726896570104852,3.1736807879865014,6.307384454285188,IA,M,2021,Paraiba
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0,0,0,0,0,0.39216759236458815,0,0.3922506843522578,0.778364359578656,0,1.9835504924915637,3.5463331287870656,IA,M,2021,Paraiba
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0.3635041802980734,0,0,0,0,0.4075652930614762,1.2820890683486101,0.8218355380652094,0.8433296982915301,1.1914859243103517,2.3314406046704015,2.353005554187529,3.599716945334213,4.3147575278748365,4.281003977682609,9.381517256083882,27.76970689488188,58.94095846309061,IA,M,2021,Paraiba
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,22.069047565935733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.069047565935733,IA,M,2021,Paraiba
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",9.45816324254389,0,0,0.5089058524173027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3967100984983126,10.363779193459505,IA,M,2021,Paraiba
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,M,2021,Paraiba
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.7584376185058779,1.0905125408942202,0.7270083605961468,2.9080334423845877,17.084696474009455,31.261359505634317,22.900763358778626,23.991275899672846,23.991275899672846,26.535805161759352,22.537259178480557,20.719738276990185,13.449654671028712,7.633587786259541,10.541621228644129,9.451108687749908,8.724100327153762,14.176663031624862,258.48290144983997,IA,M,2021,Paraiba
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,4.4746229426121795,0.8069569994935056,0.8437483520539999,0.4409171075837742,1.2458471760797343,0.3975352812562114,0,0.832931065489205,3.6293587202322795,4.417509400898105,3.567218335196044,3.9374923095853327,4.368334899218349,7.998031253845207,9.78349815559118,14.747200484664749,22.304114893647707,63.89819722929498,147.69351460674255,RA,F,2018,Paraiba
032-052 NEOPLASIAS,0.8135678077476689,1.613913998987011,0.42187417602699995,4.409171075837742,2.4916943521594686,3.9753528125621145,2.739018087855297,7.496379589402845,13.307648640851692,24.898689350516594,26.159601124770983,41.737418481604536,44.08047034665788,47.58828596037897,59.87500871221802,73.73600242332375,59.6128161702948,130.75856254206718,545.7154756532635,RA,F,2018,Paraiba
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,1.2203517116215032,0.4034784997467528,0.8437483520539999,0.8818342151675485,0,0.7950705625124228,0,0.4164655327446025,0.4032620800258088,0.4015917637180095,0,0.39374923095853326,1.191364063423186,0.3999015626922603,1.956699631118236,0.7971459721440406,2.433176170216114,8.040170512295392,20.57800986043841,RA,F,2018,Paraiba
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",2.4407034232430065,1.2104354992402586,0.8437483520539999,0.8818342151675485,0.8305647840531561,1.1926058437686344,1.9564414913252126,1.2493965982338076,3.226096640206471,5.220692928334124,7.134436670392088,12.599975390673068,11.119397925283069,17.19576719576719,33.655233655233666,37.864433676841934,63.262580425618964,168.84358075820327,370.7279254736395,RA,F,2018,Paraiba
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0.39128829826504247,0.4164655327446025,0,1.2047752911540286,0.7927151855991208,1.5749969238341328,1.191364063423186,1.599606250769041,0.7826798524472943,1.195718958216061,2.433176170216114,8.88650425043175,20.469290777100376,RA,F,2018,Paraiba
060-063 DOENÇAS DO SISTEMA NERVOSO,1.2203517116215032,4.034784997467528,0.8437483520539999,0.4409171075837742,2.4916943521594686,1.9876764062810577,0.39128829826504247,2.915258729212217,0.8065241600516176,0.803183527436019,0.7927151855991208,1.9687461547926668,2.382728126846372,1.599606250769041,2.73937948356553,6.377167777152325,7.299528510648343,46.125188728431475,85.2204878599371,RA,F,2018,Paraiba
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3999015626922603,0,0,0,0,0.3999015626922603,RA,F,2018,Paraiba
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,2.0339195193691726,0.4034784997467528,0.42187417602699995,2.6455026455026456,3.322259136212625,3.5778175313059033,3.13030638612034,7.496379589402845,10.888076160696837,19.677996422182463,33.29403779516308,35.437430786267996,38.520771384016356,69.98277347114556,106.05312000660838,127.14478255697445,165.05045021299316,656.7549807938133,1285.8359570735488,RA,F,2018,Paraiba
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,8.135678077476689,3.631306497720775,2.109370880135,2.204585537918872,0.8305647840531561,1.1926058437686344,3.521594684385382,1.6658621309784096,4.435882880283898,4.819101164616114,5.549006299193846,11.418727697797465,15.487732824501416,19.995078134613024,34.0465735814573,48.625904300786466,66.50681531924045,334.7249934329293,568.9013840718562,RA,F,2018,Paraiba
078-082 DOENÇAS DO APARELHO DIGESTIVO,3.254271230990676,0.8069569994935056,0.42187417602699995,0.4409171075837742,1.6611295681063118,2.78274696879348,1.1738648947951273,1.6658621309784096,3.226096640206471,5.622284692052133,3.1708607423964836,6.693736926295066,7.54530573501351,8.797834379229727,8.609478376920237,11.16004361001657,22.304114893647707,47.394689335636016,136.73206840818222,RA,F,2018,Paraiba
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0.7825765965300849,0.4164655327446025,0,0.4015917637180095,0,0.39374923095853326,1.191364063423186,1.199704688076781,1.5653597048945884,1.992864930360102,1.6221174468107424,13.118172941113531,22.68396689863016,RA,F,2018,Paraiba
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0.40678390387383445,0,0,0.4409171075837742,0,0.7950705625124228,0.39128829826504247,0.4164655327446025,1.2097862400774264,0.803183527436019,0,0.7874984619170665,0.3971213544743953,0.3999015626922603,1.1740197786709414,3.587156874648183,4.055293617026856,22.00467719154528,36.86916401346811,RA,F,2018,Paraiba
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,1.2458471760797343,0.3975352812562114,1.1738648947951273,1.6658621309784096,2.419572480154853,1.2047752911540286,2.3781455567973624,4.7249907715024,5.162577608167139,7.598129691152947,10.957517934262121,14.348627498592732,16.626703829810115,46.971522466567826,116.875672611271,RA,F,2018,Paraiba
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0.8305647840531561,3.5778175313059033,3.521594684385382,3.3317242619568206,3.226096640206471,2.007958818590048,0,0,0,0,0,0,0,0,16.49575672049778,RA,F,2018,Paraiba
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,56.542962638463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40552936170268566,1.2695006072045358,58.21799260737022,RA,F,2018,Paraiba
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",28.06808936729458,3.631306497720775,1.2656225280809998,0.4409171075837742,1.2458471760797343,1.1926058437686344,0.39128829826504247,0,0,0.803183527436019,0,0.7874984619170665,0.7942427089487906,0,0.39133992622364716,0.7971459721440406,0,1.6926674762727139,41.50175489173583,RA,F,2018,Paraiba
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RA,F,2018,Paraiba
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,1.981767736821245,3.3222591362126246,0.36913990402362495,2.953119232189,10.705057216685123,12.550756736803246,8.121077888519748,5.167958656330749,7.751937984496124,7.751937984496124,6.275378368401625,7.013658176448874,5.906238464377999,3.691399040236249,4.4296788482834994,7.013658176448874,7.751937984496124,31.74603174603175,134.5029932813026,RA,F,2018,Paraiba
