Causa - CID-BR-10,<1,1 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais,Total,tipologia,sexo,ano,estado
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.333333333333333,5.666666666666667,IA,F,2021,Minas Gerais
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0,0.6666666666666666,0,1,0.6666666666666666,0.6666666666666666,1.666666666666667,1,2.333333333333333,2,5.666666666666667,7,5.333333333333333,33.33333333333334,61.33333333333334,IA,F,2021,Minas Gerais
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0.6666666666666666,0.3333333333333333,1.666666666666667,0.3333333333333333,2.666666666666667,0.3333333333333333,0,0,0,0,0,0,0,0,6,IA,F,2021,Minas Gerais
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,19,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,19.33333333333333,IA,F,2021,Minas Gerais
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",7.666666666666666,0.6666666666666666,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,1,10.66666666666667,IA,F,2021,Minas Gerais
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",2.333333333333333,1.333333333333333,0.3333333333333333,0,1.666666666666667,0.6666666666666666,2,0.3333333333333333,2.333333333333333,3.333333333333333,2.333333333333333,5.333333333333333,4,8.333333333333334,7.333333333333333,9.666666666666666,18.66666666666667,104.3333333333333,174.3333333333333,IA,F,2021,Minas Gerais
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,1,1,0.3333333333333333,2.333333333333333,2.333333333333333,5.333333333333333,4.333333333333333,5,4,2.666666666666667,5.333333333333333,2.333333333333333,5,2,3.333333333333333,2.666666666666667,7.333333333333333,22.66666666666667,79,IA,F,2021,Minas Gerais
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,2,0.6666666666666666,0.6666666666666666,3,4.666666666666667,6.666666666666667,7.666666666666667,7,9.666666666666666,7.666666666666667,6.666666666666667,6.666666666666667,21,85.66666666666667,IA,M,2018,Minas Gerais
032-052 NEOPLASIAS,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,2,1.333333333333333,8,14,19.66666666666667,27.66666666666667,34.66666666666666,29.66666666666667,33.66666666666666,36.66666666666666,72.66666666666667,284.3333333333333,IA,M,2018,Minas Gerais
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0,0,0,0.3333333333333333,0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.333333333333333,0,1.333333333333333,1.666666666666667,2.666666666666667,7,17.33333333333333,IA,M,2018,Minas Gerais
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,3.666666666666667,3,4.666666666666667,6,10,10.66666666666667,12.33333333333333,15,16,39,122,IA,M,2018,Minas Gerais
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0.3333333333333333,0.6666666666666666,2.666666666666667,4,5.333333333333333,5,7,6.666666666666667,5.666666666666667,4,4,3,6.333333333333333,54.66666666666666,IA,M,2018,Minas Gerais
060-063 DOENÇAS DO SISTEMA NERVOSO,0.3333333333333333,0.6666666666666666,1,0.6666666666666666,0.3333333333333333,1,0.6666666666666666,2,2.666666666666667,0.3333333333333333,1.666666666666667,2,2.666666666666667,1,1.333333333333333,2.333333333333333,4,15,39.66666666666666,IA,M,2018,Minas Gerais
064 DOENÇAS DOS OLHOS E ANEXOS,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,IA,M,2018,Minas Gerais
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,IA,M,2018,Minas Gerais
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0,0.3333333333333333,1.333333333333333,0.6666666666666666,3,5,7.666666666666667,9.333333333333334,14.33333333333333,22,30.33333333333333,42,49.33333333333334,46,66.66666666666667,161,459,IA,M,2018,Minas Gerais
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0.6666666666666666,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1.666666666666667,3.333333333333333,4.666666666666667,6.333333333333333,7.333333333333333,16,18,25.33333333333333,31,96,217.3333333333333,IA,M,2018,Minas Gerais
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0.3333333333333333,0,0.3333333333333333,0,0.6666666666666666,1.666666666666667,7.666666666666667,6.333333333333333,8.333333333333334,13,11.66666666666667,10.66666666666667,13,9,9.333333333333334,32,124,IA,M,2018,Minas Gerais
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.666666666666667,2,7.666666666666667,IA,M,2018,Minas Gerais
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,2.333333333333333,5.666666666666667,IA,M,2018,Minas Gerais
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0.6666666666666666,0.3333333333333333,0,1.333333333333333,4.333333333333333,4.333333333333333,3.666666666666667,8.666666666666666,8.666666666666666,23.33333333333333,56,IA,M,2018,Minas Gerais
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,28.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.66666666666667,IA,M,2018,Minas Gerais
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",12,1.333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,16.66666666666667,IA,M,2018,Minas Gerais
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",1.666666666666667,0,0.6666666666666666,1,1.333333333333333,1.666666666666667,3.666666666666667,5,7.666666666666667,9.333333333333334,13,16.33333333333333,17.33333333333333,17.66666666666667,19.66666666666667,21.33333333333333,21.66666666666667,62.66666666666666,221.6666666666667,IA,M,2018,Minas Gerais
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.6666666666666666,0.3333333333333333,1.333333333333333,4.333333333333333,23.33333333333333,33.33333333333334,27.33333333333333,28.66666666666667,30.66666666666667,23.66666666666667,22,18.66666666666667,17,12.66666666666667,12.33333333333333,8.666666666666666,7.666666666666667,18.66666666666667,291.3333333333333,IA,M,2018,Minas Gerais
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,1,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,1.333333333333333,3.333333333333333,6.333333333333333,8.666666666666666,13.33333333333333,13.66666666666667,15.66666666666667,22.33333333333333,29.66666666666667,31,30,39.66666666666666,91.33333333333333,308.6666666666667,IA,M,2021,Minas Gerais
032-052 NEOPLASIAS,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,2,0.6666666666666666,1.333333333333333,5,7,11.33333333333333,26,26.33333333333333,33.66666666666666,42,47.66666666666666,41.33333333333334,88.66666666666667,335,IA,M,2021,Minas Gerais
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,1.666666666666667,0.6666666666666666,0.3333333333333333,0,2,1,1.666666666666667,7.666666666666667,16.33333333333333,IA,M,2021,Minas Gerais
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,1,2,1.333333333333333,3.333333333333333,6.666666666666667,7.666666666666667,9,12.33333333333333,14.66666666666667,19.33333333333333,15.66666666666667,38.66666666666666,132.6666666666667,IA,M,2021,Minas Gerais
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0.3333333333333333,1,1,4.333333333333333,6.333333333333333,7.333333333333333,11.66666666666667,6.333333333333333,6,5.333333333333333,2,1.333333333333333,3.666666666666667,56.66666666666666,IA,M,2021,Minas Gerais
060-063 DOENÇAS DO SISTEMA NERVOSO,1,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.666666666666667,0.6666666666666666,1,1,0.6666666666666666,1.666666666666667,2.666666666666667,2.666666666666667,3,3.333333333333333,4.333333333333333,20,47.66666666666666,IA,M,2021,Minas Gerais
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0,0,0.6666666666666666,1.666666666666667,2.666666666666667,3,6,12,16.66666666666667,27.33333333333333,34,47.33333333333334,56,62.66666666666666,69.66666666666667,172.3333333333333,512,IA,M,2021,Minas Gerais
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0.3333333333333333,1,0,0,0.3333333333333333,1,0.3333333333333333,0.6666666666666666,2.666666666666667,2.333333333333333,3.333333333333333,5.333333333333333,9.666666666666666,10,15.66666666666667,23.33333333333333,28.33333333333333,92,196.3333333333333,IA,M,2021,Minas Gerais
078-082 DOENÇAS DO APARELHO DIGESTIVO,0.6666666666666666,0,0.3333333333333333,0,0,0,1,4.666666666666667,6.666666666666667,12.33333333333333,12,11.66666666666667,16.33333333333333,14,11,12.66666666666667,10.33333333333333,27,140.6666666666667,IA,M,2021,Minas Gerais
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.333333333333333,0.6666666666666666,1.333333333333333,1,7.333333333333333,IA,M,2021,Minas Gerais
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,0,2,1,2.666666666666667,7,IA,M,2021,Minas Gerais
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0.3333333333333333,0,0.6666666666666666,1.333333333333333,1.333333333333333,2,2.333333333333333,1.666666666666667,2,4.333333333333333,4,6.333333333333333,9,27.33333333333333,62.66666666666666,IA,M,2021,Minas Gerais
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,31.66666666666667,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,32,IA,M,2021,Minas Gerais
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",7,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,9.666666666666666,IA,M,2021,Minas Gerais
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",1,0.6666666666666666,0.3333333333333333,1,2,2.666666666666667,2.333333333333333,2.333333333333333,5.333333333333333,8.333333333333334,12,13.66666666666667,17,18.33333333333333,16,15.33333333333333,20.33333333333333,64.66666666666667,203.3333333333333,IA,M,2021,Minas Gerais
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,1,1.666666666666667,0,1,15.33333333333333,28,26.66666666666667,26,27.66666666666667,23.33333333333333,21.33333333333333,22.33333333333333,20.33333333333333,12.33333333333333,9.333333333333334,9,9,17,271.6666666666667,IA,M,2021,Minas Gerais
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0.3333333333333333,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.666666666666667,6,IR,F,2018,Minas Gerais
032-052 NEOPLASIAS,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,1.333333333333333,1.666666666666667,1.333333333333333,2.666666666666667,2,1.333333333333333,2,3.666666666666667,7.666666666666667,26.33333333333333,IR,F,2018,Minas Gerais
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,1.666666666666667,IR,F,2018,Minas Gerais
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0,1,1,1.333333333333333,0.6666666666666666,1.333333333333333,7.666666666666667,14,IR,F,2018,Minas Gerais
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2,IR,F,2018,Minas Gerais
060-063 DOENÇAS DO SISTEMA NERVOSO,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,2,3.333333333333333,IR,F,2018,Minas Gerais
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,IR,F,2018,Minas Gerais
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0,0,0.3333333333333333,0,0,0,1,0.3333333333333333,1.333333333333333,3,0.6666666666666666,1.666666666666667,2,4.666666666666667,5,20.66666666666667,40.66666666666666,IR,F,2018,Minas Gerais
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,1,1.333333333333333,1.333333333333333,2.333333333333333,14.66666666666667,21.33333333333333,IR,F,2018,Minas Gerais
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.3333333333333333,0.3333333333333333,1,0.3333333333333333,1.333333333333333,0.3333333333333333,1,4.333333333333333,11.33333333333333,IR,F,2018,Minas Gerais
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0,1,1.666666666666667,IR,F,2018,Minas Gerais
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,IR,F,2018,Minas Gerais
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0.6666666666666666,0,0.3333333333333333,0.6666666666666666,3,5.666666666666667,IR,F,2018,Minas Gerais
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,1,IR,F,2018,Minas Gerais
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,IR,F,2018,Minas Gerais
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333333333,IR,F,2018,Minas Gerais
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.6666666666666666,0,1.666666666666667,1.333333333333333,12,19.33333333333333,IR,F,2018,Minas Gerais
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0,0.3333333333333333,0,0.3333333333333333,0,0.6666666666666666,1,0.6666666666666666,0.3333333333333333,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,1.333333333333333,6.666666666666667,IR,F,2018,Minas Gerais
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,1.333333333333333,1,0,2,2.333333333333333,2.666666666666667,2.333333333333333,6,18.33333333333333,IR,F,2021,Minas Gerais
032-052 NEOPLASIAS,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.333333333333333,1,4.333333333333333,4,4.666666666666667,4.333333333333333,1.666666666666667,8.666666666666666,31.33333333333333,IR,F,2021,Minas Gerais
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,2,IR,F,2021,Minas Gerais
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0,0,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,1,1,1.333333333333333,2,5,12.33333333333333,IR,F,2021,Minas Gerais
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,1,IR,F,2021,Minas Gerais
060-063 DOENÇAS DO SISTEMA NERVOSO,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.6666666666666666,2,4,IR,F,2021,Minas Gerais
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,1,2.333333333333333,3,2.333333333333333,2.333333333333333,3.333333333333333,5.666666666666667,23,44,IR,F,2021,Minas Gerais
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,1,0.3333333333333333,1,1,2,14.66666666666667,20.66666666666667,IR,F,2021,Minas Gerais
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,1,0.6666666666666666,1.333333333333333,0,0.3333333333333333,1.666666666666667,6,IR,F,2021,Minas Gerais
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,IR,F,2021,Minas Gerais
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.6666666666666666,IR,F,2021,Minas Gerais
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,1.333333333333333,0.3333333333333333,3,6,IR,F,2021,Minas Gerais
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,IR,F,2021,Minas Gerais
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333333333,IR,F,2021,Minas Gerais
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.666666666666667,IR,F,2021,Minas Gerais
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0.3333333333333333,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,1,1.333333333333333,1.333333333333333,0.6666666666666666,0.6666666666666666,1,2.333333333333333,12,22,IR,F,2021,Minas Gerais
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,3.666666666666667,8,IR,F,2021,Minas Gerais
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0,0,0,0,0,0,0,0.3333333333333333,0,1,0,0,1,0.3333333333333333,1.666666666666667,0.6666666666666666,1,2,8,IR,M,2018,Minas Gerais
032-052 NEOPLASIAS,0,0,0,0,0,0,0,0,0,0.6666666666666666,2,2.666666666666667,1,5,5,2.333333333333333,5,9,32.66666666666666,IR,M,2018,Minas Gerais
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,1.333333333333333,2,IR,M,2018,Minas Gerais
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,1.333333333333333,1,1,0.6666666666666666,4,10.33333333333333,IR,M,2018,Minas Gerais
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0,0.3333333333333333,0,5.333333333333333,IR,M,2018,Minas Gerais
060-063 DOENÇAS DO SISTEMA NERVOSO,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,1,3.333333333333333,IR,M,2018,Minas Gerais
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,1,0.3333333333333333,2,2.333333333333333,4.333333333333333,4.666666666666667,6,5.666666666666667,18,46,IR,M,2018,Minas Gerais
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,0.3333333333333333,1.666666666666667,0.3333333333333333,1.333333333333333,0.6666666666666666,1.666666666666667,1.333333333333333,3.333333333333333,10.33333333333333,22.66666666666667,IR,M,2018,Minas Gerais
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.333333333333333,1.666666666666667,2,1,0.3333333333333333,1.666666666666667,1,1,3.666666666666667,15.66666666666667,IR,M,2018,Minas Gerais
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333333333,1.333333333333333,IR,M,2018,Minas Gerais
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,1.666666666666667,3,IR,M,2018,Minas Gerais
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,3.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666666666667,IR,M,2018,Minas Gerais
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",1.333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666666666667,IR,M,2018,Minas Gerais
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0.3333333333333333,1.333333333333333,3.333333333333333,1.333333333333333,1.333333333333333,1,3,1.333333333333333,5.333333333333333,21,IR,M,2018,Minas Gerais
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0,0.6666666666666666,0,0.6666666666666666,4.333333333333333,4.333333333333333,3,1.666666666666667,2.666666666666667,3,3.333333333333333,1.666666666666667,1.666666666666667,2,1.333333333333333,0,1,2.333333333333333,33.66666666666666,IR,M,2018,Minas Gerais
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0.3333333333333333,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.666666666666667,2.666666666666667,3,1,1.666666666666667,1.666666666666667,3.666666666666667,10.33333333333333,29,IR,M,2021,Minas Gerais
032-052 NEOPLASIAS,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,1.333333333333333,0.6666666666666666,3.333333333333333,1.333333333333333,2.333333333333333,4.666666666666667,3.666666666666667,5.333333333333333,10,35,IR,M,2021,Minas Gerais
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0.6666666666666666,2,IR,M,2021,Minas Gerais
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0,0,0,0.3333333333333333,0,0,0,1,0,1,0.6666666666666666,0.6666666666666666,1.333333333333333,1,2,4.333333333333333,12.33333333333333,IR,M,2021,Minas Gerais
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.333333333333333,0.3333333333333333,1,0.6666666666666666,0.3333333333333333,0,0,0,0,5,IR,M,2021,Minas Gerais
060-063 DOENÇAS DO SISTEMA NERVOSO,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,1,0,0,0.3333333333333333,0.6666666666666666,0,3.333333333333333,IR,M,2021,Minas Gerais
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,1,2.333333333333333,3,3.666666666666667,5,5,4.333333333333333,9,19.66666666666667,54.66666666666666,IR,M,2021,Minas Gerais
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0,0,0.6666666666666666,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.333333333333333,0,0.3333333333333333,2.666666666666667,0.6666666666666666,3.333333333333333,2.333333333333333,2,12,27,IR,M,2021,Minas Gerais
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0,0,0,0,0,0,1,1.333333333333333,2,1,0.3333333333333333,0.6666666666666666,2,1.333333333333333,1,2,12.66666666666667,IR,M,2021,Minas Gerais
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,IR,M,2021,Minas Gerais
